"Protein.ID","H26_Exponential_vs_H26_Stationary_PEP","H26_Exponential_vs_HVABI_Exponential_PEP","H26_Exponential_vs_HVLON3_Exponential_PEP","H26_Stationary_vs_HVABI_Stationary_PEP","H26_Stationary_vs_HVLON3_Stationary_PEP"
"1818","HVO_0414 [D4GRV5] peptidase M24 family protein",0.718025973617844,0.627927714893775,0.867809324139433,0.000375005859466593,0.457761400868791
"1819","HVO_0413 [D4GRV4] conserved hypothetical protein",0.72400684413846,0.617140949102193,0.885111592428666,0.427306276358667,0.54687386983935
"1820","HVO_0408 [D4GRU9] PrsW family protein",0.695702456849635,0.00497145510666774,0.893450102544489,0.00862008049312479,0.000549208008736257
"1821","HVO_0407 [D4GRU8] conserved hypothetical protein",0.744946648774503,0.000830360157312193,0.924029441771595,0.48140373922189,0.365968164129213
"1822","HVO_0406 [D4GRU7] (aubA) probable ribonuclease FAU-1",0.762533401759012,0.000830360157312193,0.939483323293381,0.000375005859466593,0.0384254223532826
"1823","HVO_0403 [D4H029] (glcK) glucokinase",0.734369912580861,0.613162897941022,0.925145122934352,0.486775834465467,0.538375287800652
"1824","HVO_0402 [D4H028] DUF124 family protein",0.774628149809024,0.692847124824684,0.917208940163199,0.0299116671080716,0.236710788072772
"1825","HVO_0401 [D4H027] UspA domain protein",0.488849352476313,0.05931315124237,0.877578514736462,0.437501998006083,0.44997468528055
"1826","HVO_0400 [D4H026] conserved hypothetical protein",0.809716515853869,0.6784140969163,0.928404206562535,0.592480776017843,0.653869932517308
"1827","HVO_0399 [D4H025] conserved hypothetical protein",0.568534910129805,0.650711863273206,0.896801925416744,0.466595341752044,0.000549208008736257
"1828","HVO_0397 [D4H023] homolog to glycine cleavage system protein T",0.743673763852851,0.700747528333735,0.924774894570875,0.591498954598017,0.652049174950689
"1829","HVO_0396 [D4H022] FAD-dependent oxidoreductase (homolog to geranylgeranyl reductase)",0.706609697159292,0.662642041542504,0.899673355109659,0.000375005859466593,0.000549208008736257
"1830","HVO_0393 [D4H019] (uvrA) UvrABC system protein A",0.601923602880846,0.198447728525503,0.883821202156794,0.574444085189309,0.402783123380076
"1831","HVO_0390 [D4H016] PUA domain protein",0.017194670889051,0.666556931813506,0.925421710456603,0.597059569167243,0.618349805454255
"1832","HVO_0388 [D4H014] (rnr) ribonuclease R",0.800811582586043,0.000830360157312193,0.944473705353556,0.000375005859466593,0.523240599838288
"1833","HVO_0385A [A0A1C9J6T5] conserved hypothetical protein<|>HVO_A0131_A [A0A1C9J6T7] conserved hypothetical protein",0.730684439174857,0.629865236468905,0.879550700901435,0.32190126703413,0.536666875486764
"1834","HVO_0379B [A0A1C9J6T3] hypothetical protein",0.741883893907507,0.682788588702059,0.926063496930203,0.490800446826996,0.547212313757078
"1835","HVO_0379A [A0A1C9J6T2] conserved hypothetical protein",0.729358876599483,0.641340694139385,0.894103663148795,0.239526059717206,0.543483103371464
"1836","HVO_0377 [D4H003] conserved hypothetical protein",1,1,1,1,1
"1837","HVO_0370 [D4GZZ6] hypothetical protein",1,1,1,1,1
"1838","HVO_0360 [D4GZY7] (rps10a) 30S ribosomal protein S10a",0.779254450755805,0.451658033676987,0.837559291631713,0.318412760632604,0.500813804966277
"1839","HVO_0359 [D4GZY6] (tef1a1) translation elongation factor aEF-1 alpha / peptide chain release factor aRF-3<|>HVO_2413 [D4GWR0] (tef1a2) translation elongation factor aEF-1 alpha / peptide chain release factor aRF-3",0.737758101273368,0.679876563261329,0.806230177694747,0.48173969445296,0.60216603149095
"1840","HVO_0359 [D4GZY6] (tef1a1) translation elongation factor aEF-1 alpha / peptide chain release factor aRF-3",0.737758101273368,0.601046263553205,0.923371647509579,0.584291894601247,0.829317269076305
"1841","HVO_0358 [D4GZY5] (hom1) homoserine dehydrogenase<|>HVO_0601 [D4GSJ6] (hom2) homoserine dehydrogenase<|>HVO_1629 [D4GZ58] conserved hypothetical protein",1,1,1,1,1
"1842","HVO_0358 [D4GZY5] (hom1) homoserine dehydrogenase<|>HVO_0601 [D4GSJ6] (hom2) homoserine dehydrogenase",0.70462449207566,1,1,1,0.564321998993181
"1843","HVO_0358 [D4GZY5] (hom1) homoserine dehydrogenase",0.749490857988833,0.788323173597703,0.93705706607132,0.441573477056742,0.0606139342234523
"1844","HVO_0357 [D4GZY4] ACT domain protein<|>HVO_0600 [D4GSJ5] ACT domain protein",0.663175785891895,0.674886483280599,0.910245708571287,0.243433525866523,0.000549208008736257
"1845","HVO_0357 [D4GZY4] ACT domain protein",0.770644701603667,0.629220197191515,0.885111592428666,0.50184847077365,0.359911263829785
"1846","HVO_0356 [D4GZY3] (tef2) translation elongation factor aEF-2",0.935225746705718,0.315452646549042,0.966647674896223,0.0354979146921276,0.875671217012722
"1847","HVO_0354 [D4GZY1] (rps7) 30S ribosomal protein S7",0.352521583677986,0.711541081891266,0.932217166329204,0.491806003452009,0.56132400308462
"1848","HVO_0353 [D4GZY0] (rps12) 30S ribosomal protein S12",0.659990427357391,0.637226112491529,0.367499834250481,0.559958730009849,0.665619874363213
"1849","HVO_0350 [D4GZX7] (rpoA2) DNA-directed RNA polymerase subunit A''",0.816746097227349,0.660824844665659,0.950349247420539,0.554348722743146,0.644730891992396
"1850","HVO_0349 [D4GZX6] (rpoA1) DNA-directed RNA polymerase subunit A'",0.146562631800928,0.866221044443566,0.812893782218545,0.634806508858335,0.775812366830693
"1851","HVO_0348 [D4GZX5] (rpoB1) DNA-directed RNA polymerase subunit B'",0.706609697159292,0.542137689874003,0.95390550628789,0.000375005859466593,0.000549208008736257
"1852","HVO_0347 [D4GZX4] (rpoB2) DNA-directed RNA polymerase subunit B''",0.876140434473451,0.000830360157312193,0.885253975174958,0.000375005859466593,0.000549208008736257
"1853","HVO_0341 [D4GZX0] DUF87 domain protein",0.714444749732347,0.686260482278964,0.893055874081138,0.000375005859466593,0.00766992445412751
"1854","HVO_0339 [D4GZW8] (tiaS) tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS",0.750992454794003,1,0.91326700597813,1,1
"1855","HVO_0335 [D4GZW4] (uraA3) xanthine/uracil permease family transport protein",0.782909559060187,0.596258850882446,0.901981969522789,0.510199042197418,0.651745373888922
"1856","HVO_0334 [D4GZW3] (apt2) purine phosphoribosyltransferase (adenine phosphoribosyltransferase, xanthine-guanine phosphoribosyltransferase)",0.822218022407283,0.404335278118057,0.906892168334919,0.178329653241513,0.443628409038489
"1857","HVO_0331 [D4GZW0] (fadM1) proline dehydrogenase",0.69975835682642,0.647607174702382,0.911010649095568,0.000375005859466593,0.285373925417268
"1858","HVO_0330 [D4GZV9] DUF502 family protein",0.74214015122747,0.584802712974748,0.92688135474546,0.131229098358289,0.604403438547013
"1859","HVO_0329 [D4GZV8] (ilvE) branched-chain amino acid aminotransferase",0.849121608319533,0.277805480588788,0.799238798993968,0.30793033830827,0.334514190506232
"1860","HVO_0328 [D4GZV7] GalE family epimerase/dehydratase",0.658387955930024,0.684238185713708,0.904702949210875,0.444285638939176,0.571282151843462
"1861","HVO_0326 [D4GZV5] (ribK) riboflavin kinase, CTP-dependent",0.725352375560332,0.522079177468254,0.924589157979882,0.23063243070576,0.197645558976306
"1862","HVO_0324 [D4GZV3] (argS) arginine--tRNA ligase",0.350032588730225,0.648229624973811,0.484424354141001,0.000375005859466593,0.377583333437679
"1863","HVO_0322 [D4GZV1] (minD4) MinD/ParA domain protein",0.539679757467985,0.697659086921617,0.915467337221123,0.31631830585127,0.0125761959043833
"1864","HVO_0321 [D4GZV0] (arf1) peptide chain release factor aRF-1",0.769700498148359,0.000830636806338436,0.68631278531761,0.11444166287625,0.420153226981173
"1865","HVO_0319 [D4GZU8] (atpD1) A-type ATP synthase subunit D",0.782909559060187,0.119587104432057,0.704744835392888,0.00075023034416033,0.641357703651333
"1866","HVO_0318 [D4GZU7] receiver/sensor/bat box HTH-10 family transcription regulator",1,1,1,0.43784143636613,1
"1867","HVO_0317 [Q48333] (atpB) A-type ATP synthase subunit B",0.799518929094332,0.748635380116223,0.967777087971551,0.502851409474204,0.277987922224434
"1868","HVO_0316 [Q48332] (atpA) A-type ATP synthase subunit A",0.398885409803775,0.511779905760754,0.505963282262027,0.62572636613179,0.757587769826752
"1869","HVO_0314 [Q48330] (atpC) A-type ATP synthase subunit C",0.520989505247376,0.814609027514697,0.945332883690385,0.420495584081239,0.671588937208679
"1870","HVO_0313 [Q48329] (atpE) A-type ATP synthase subunit E",0.731477412042284,0.614492251753095,0.935124455610595,0.153030358319201,0.12587401183722
"1871","HVO_0311 [D4GZU0] (atpI) A-type ATP synthase subunit I",0.722926775216035,0.000830360157312193,0.875099995720348,0.000375005859466593,0.18306669778135
"1872","HVO_0310 [D4GZT9] (atpH) A-type ATP synthase subunit H",0.703199912770468,0.657170705772894,0.918517545012485,0.0078711658813071,0.348105126974981
"1873","HVO_0309 [D4GZT8] (menG) probable demethylmenaquinone methyltransferase",0.71857380392748,0.624356775300172,0.899427049568097,0.434785518750795,0.517680230690287
"1874","HVO_0307 [D4GZT6] conserved hypothetical protein<|>HVO_A0486 [D4GRE9] (hypE1) HypE family protein",0.664758752618954,1,0.89705504096216,0.469965420629272,0.00603026822003161
"1875","HVO_0307 [D4GZT6] conserved hypothetical protein",0.0781786534681601,0.733468863137088,0.93059289310328,0.000375005859466593,0.000549208008736257
"1876","HVO_0306 [D4GZT5] probable transmembrane glycoprotein / HTH domain protein",0.678721056790565,0.722096823097396,0.92795925971929,0.325735376912089,0.140675828926086
"1877","HVO_0305 [D4GZT4] (etfB1) electron transfer flavoprotein beta subunit",0.576443303907737,0.588996763754045,0.903883176703792,0.423561738703066,0.504350781647541
"1878","HVO_0304 [D4GZT3] (etfA1) electron transfer flavoprotein alpha subunit",0.111400400287653,0.702423875290651,0.91453106384352,0.112613099298946,0.000549208008736257
"1879","HVO_0302 [D4GZT1] DUF373 family protein",0.708021168033211,0.658696475623547,0.91453106384352,0.0773576894349107,0.514539041198186
"1880","HVO_0301 [D4GZT0] receiver/sensor box histidine kinase<|>HVO_1456 [D4GY75] receiver/sensor box histidine kinase<|>HVO_2339 [D4GWI8] sensor box histidine kinase<|>HVO_2835 [D4GXA1] histidine kinase<|>HVO_A0160 [D4GQI9] sensor box histidine kinase<|>HVO_A0550 [D4GRL2] receiver/sensor box histidine kinase",0.698892951435986,0.573457769090326,0.892129844379565,0.371825693221328,0.556307092837319
"1881","HVO_0296 [D4GZS5] probable oxidoreductase (short-chain dehydrogenase family)",0.680241516820866,0.658696475623547,0.855991340843193,0.432747024194736,0.334928510688284
"1882","HVO_0295 [D4GZS4] conserved hypothetical protein",0.728028363694966,0.684816832896548,0.89501139816494,0.431727411811574,0.54382269858536
"1883","HVO_0292 [D4GZS1] (rpa3) replication protein A",0.00108645526383677,0.655640323801759,0.934222311390718,0.0224524639240359,0.000549208008736257
"1884","HVO_0285 [D4GZR5] M50 family metalloprotease",0.447190458094383,0.000830360157312193,0.908472548719589,0.000375005859466593,0.00164746098486135
"1885","HVO_0283 [D4GZR3] (ashA) archaea-specific helicase AshA",1,1,1,1,0.000549208008736257
"1886","HVO_0282 [D4GZR2] DASS family transport protein",0.708584240259399,0.603423992441672,0.903411479108229,0.460522462258912,0.500813804966277
"1887","HVO_0279 [D4GZQ9] homolog to HGPV1-ORF14",0.705192786517177,0.605115902619673,0.891730310045021,0.457144891610555,0.467322151995462
"1888","HVO_0275 [D4GSU1] ISH5-type transposase ISHvo11_NumberOfIdenticalSequences_2<|>HVO_0276 [D4GQA9] ISH5-type transposase ISHvo11_NumberOfIdenticalSequences_3<|>HVO_0924 [D4GQ39] ISH5-type transposase ISHvo11_NumberOfIdenticalSequences_4<|>HVO_1518 [-] ISH5-type transposase ISHvo11 (nonfunctional)<|>HVO_2051 [D4GU64] ISH5-type transposase ISHvo11<|>HVO_A0144 [D4GQH3] ISH5-type transposase ISHvo11<|>HVO_A0431 [D4GR97] ISH5-type transposase ISHvo11<|>HVO_B0157 [D4GPF9] ISH5-type transposase ISHvo11<|>HVO_C0053 [D4H0E0] ISH5-type transposase ISHvo11",1,1,1,1,1
"1889","HVO_0272 [D4GZQ2] homolog to HGPV1-ORF5",1,1,1,1,1
"1890","HVO_0255 [D4GZK0] polyamine aminopropyltransferase",0.695119420840533,0.0107341992677517,0.898932526042734,0.393829820144772,0.56996018811865
"1891","HVO_0250 [D4GZJ5] DUF21/CBS domain protein",0.600444577578239,0.00331759601888482,0.93145190694961,0.000375005859466593,0.289696164211614
"1892","HVO_0248 [D4GZJ3] transport protein (probable substrate phosphate/sulfate)",0.686860194117473,0.690566148886205,0.881928417509276,0.000375005859466593,0.534955547221426
"1893","HVO_0246 [D4GZJ1] ArsR family transcription regulator",0.720756858294525,0.623052174809082,0.909584836796483,0.194516976270305,0.562990677602585
"1894","HVO_0244 [D4GZI9] transport protein (probable substrate zinc/cadmium/cobalt)",0.70205627948956,0.326836845990283,0.915363799153638,0.451735199333797,0.542803566526954
"1895","HVO_0243 [D4GZI8] (ltaE) threonine aldolase",0.651258340884752,0.616149247280847,0.953462947332706,0.0022503146924453,0.00821600545290635
"1896","HVO_0242 [D4GZI7] (pepB1) aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)<|>HVO_1829 [D4GST7] (pepB2) aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)",0.779484082477784,0.659609732381605,0.936658413921042,0.456806987105572,0.654173051082975
"1897","HVO_0242 [D4GZI7] (pepB1) aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)",0.662540792107013,0.624682417428531,0.93145190694961,0.214578163345796,0.634575214100568
"1898","HVO_0240 [D4GZI5] Lrp/AsnC family transcription regulator<|>HVO_2029 [D4GU43] Lrp/AsnC family transcription regulator",0.00108645526383677,0.000830360157312193,0.892792177575798,0.478042724032583,0.276243007020506
"1899","HVO_0240 [D4GZI5] Lrp/AsnC family transcription regulator",0.74085698503061,0.709621519436021,0.920882220275098,0.455117062215802,0.632406985975905
"1900","HVO_0239 [P43386] (glnA) glutamine synthetase",0.00325554379291926,0.0317938105540401,0.792795621135393,0.000375005859466593,0.000549208008736257
"1901","HVO_0237 [D4GZI2] UPF0761 family protein",0.625249284277142,0.633078473562906,0.918617388768779,0.0131109415880238,0.302564102564103
"1902","HVO_0236 [D4GZI1] (trm1) tRNA (guanine(26)-N(2))-dimethyltransferase",0.736458799100826,0.671630710105686,0.911010649095568,0.520198019218819,0.575566319848137
"1903","HVO_0234 [D4GZH9] conserved hypothetical protein",0.742652103432155,0.667755397299912,0.917310308683476,0.417768266184198,0.417853529457545
"1904","HVO_0233 [D4GZH8] (prsA) ribose-phosphate pyrophosphokinase",0.636263240455592,0.603762804554544,0.926427996479377,0.449027774684277,0.631786586511366
"1905","HVO_0232 [D4GZH7] conserved hypothetical protein",0.686860194117473,0.651639595293646,0.891730310045021,0.416403954764364,0.515587186998961
"1906","HVO_0229 [D4GZH4] conserved hypothetical protein",0.741113994602834,0.703259875567584,0.909363467996224,0.534156952706323,0.521506268716731
"1907","HVO_0228 [D4GZH3] ParA domain protein",0.745454504224624,0.721829069134458,0.924960215758355,0.471649458772324,0.565651530326798
"1908","HVO_0220 [D4GZG5] (mcm) ATP-dependent DNA helicase MCM",0.822820106915078,0.000830360157312193,0.469161008499122,0.0276752120636499,0.000549208008736257
"1909","HVO_0218 [D4GZG3] (bioY) biotin transport protein BioY",1,1,1,1,1
"1910","HVO_0215 [D4GZG0] iron-sulfur protein (4Fe-4S)",0.728294863632773,0.605115902619673,0.802356920150082,0.00112529846783582,0.501168055109533
"1911","HVO_0214 [D4GZF9] L-lactate dehydrogenase",0.819392739630698,0.703816406745277,0.892924113815688,0.319808500792135,0.691602714586926
"1912","HVO_0213 [D4GZF8] (dpsA2) ferritin/Dps domain protein",0.708302812191471,0.634358214956155,0.904352501714087,0.359398691417841,0.540080791609532
"1913","HVO_0212 [D4GZF7] glyoxalase domain protein",0.678416236049838,0.678999601726394,0.591650020585231,0.549061876218214,0.437996691663796
"1914","HVO_0209 [D4GZF4] (acd1) glutaryl-CoA dehydrogenase",0.0544224653045489,0.671036460467022,0.910025955112274,0.552366933234759,0.279294845866435
"1915","HVO_0208 [D4GZF3] (guaAa2) glutamine amidotransferase (homolog to GMP synthase subunit A)",0.689830807305781,0.000830360157312193,0.906321075506114,0.496495450009912,0.586358317239684
"1916","HVO_0207 [D4GZF2] alpha/beta hydrolase fold protein",1,0.613495550298524,1,1,1
"1917","HVO_0206 [D4GZF1] (alaS1) alanine--tRNA ligase",0.778103899921327,0.000830360157312193,0.861611546830289,0.00749666164286222,0.0890823844608172
"1918","HVO_0203 [D4GZE8] (rfcA) replication factor C small subunit",0.136834665254009,0.762828302869472,0.912734939169841,0.100158816642129,0.000549208008736257
"1919","HVO_0199 [D4GZE4] (pmm2) phosphohexomutase (phosphoglucomutase / phosphomannomutase)",0.574873103611818,0.201024199216789,0.956198057032839,0.415721635845556,0.630855231080335
"1920","HVO_0197 [D4GZE1] (purE2) LarB family protein",0.700621748651993,0.694550894850112,0.918016581212353,0.426285364195052,0.584730786854086
"1921","HVO_0196 [D4GZE0] conserved hypothetical protein",0.714444749732347,1,0.905861636923911,1,0.526700344983171
"1922","HVO_0195 [D4GZD9] (rpiA) ribose-5-phosphate isomerase",0.732531962693381,0.720756538483498,0.932386224962001,0.387995963609675,0.251974745514291
"1923","HVO_0194 [D4GZD8] (orc9) Orc1-type DNA replication protein",0.729358876599483,0.625333093420387,0.924960215758355,0.218150872435728,0.437996691663796
"1924","HVO_0192 [D4GZD7] conserved hypothetical protein",0.724545662637282,0.673409223425299,0.909363467996224,0.455793112657458,0.578521386870462
"1925","HVO_0191 [D4GZD5] (mutS5a) DNA mismatch repair protein MutS",0.722926775216035,0.647607174702382,0.902460893830666,0.494486322424135,0.595100417709439
"1926","HVO_0190 [D4GZD4] LarE family protein",0.71857380392748,0.587951293975647,0.923842029520765,0.54873122779933,0.616459861996546
"1927","HVO_0188 [D4GZD2] START domain protein",0.680848005867912,0.683078849168553,0.914216742822657,0.000375005859466593,0.55395715998281
"1928","HVO_0186 [D4GZD0] (tatCo) Sec-independent protein translocase protein TatCo",0.698892951435986,0.602066587444562,0.903174734961593,0.163890716503972,0.493346038398056
